Site ID,M35/5119
Site Name,M35/5119
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/5119","20188035","21-Jan 2019 14:30pm","Benalaxyl","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bendiocarb","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Benodanil","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bentazone","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","beta-BHC","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bifenthrin","<0.0000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bitertanol","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bromacil","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bromophos-ethyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bromopropylate","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bromoxynil","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Bupirimate","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Buprofezin","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Butachlor","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Captafol","<0.000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Captan","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Carbaryl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Carbendazim","<0.003000","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Carbofenothion","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Carbofuran","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Carboxin","<0.00001","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Chlorfenvinphos","<0.000015","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Chlorfluazuron","<0.000100","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Chlorothalonil","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Chlorpropham","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Chlorpyrifos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Chlorpyrifos-methyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Chlortoluron","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Chlozolinate","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","cis-Chlordane","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Clopyralid","<0.000060","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Conductivity (Field)","15.53","mS/m"
"M35/5119","20188035","21-Jan 2019 14:30pm","Coumaphos","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Cyanazine","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Cyfluthrin","<0.000013","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Cyhalothrin","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Cypermethrin","<0.000030","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Cyproconazole","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","delta-BHC","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Deltamethrin","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Demeton-S-methyl","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Diazinon","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dicamba","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dichlobenil","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dichlofenthion","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dichlofluanid","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dichloran","<0.000030","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dichlorprop","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dichlorvos","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dicofol","<0.000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dicrotophos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dieldrin","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Difenoconazole","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dimethoate","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dinocap","<0.000120","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Diphenylamine","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dissolved Oxygen","8.740","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Dissolved Oxygen Saturation","84.400","%"
"M35/5119","20188035","21-Jan 2019 14:30pm","Disulfoton","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Diuron","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Endosulfan I","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Endosulfan II","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Endosulfan sulphate","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Endrin","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Endrin aldehyde","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Endrin ketone","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","EPN","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Esfenvalerate","<0.000015","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Ethion","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Etrimfos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Famphur","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fenamiphos","<0.000010",""
"M35/5119","20188035","21-Jan 2019 14:30pm","Fenarimol","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fenitrothion","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fenpropathrin","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fenpropimorph","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fensulfothion","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fenthion","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fenvalerate","<0.000015","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fluazifop","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fluazifop-butyl","<0.000010",""
"M35/5119","20188035","21-Jan 2019 14:30pm","Fluometuron","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fluroxypyr","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Flusilazole","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Fluvalinate","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Folpet","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Furalaxyl","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Haloxyfop","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Haloxyfop-methyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Heptachlor","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Heptachlor epoxide","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Hexachlorobenzene","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Hexaconazole","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Hexazinone","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Hexythiazox","<0.000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Imazalil","<0.000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Indoxacarb","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Iodofenphos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","IPBC (3-Iodo-2-propynyl-n-butylcarbamate)","<0.000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Isazophos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Isofenphos","<0.0000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Isoproturon","<0.003","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Kresoxim-methyl","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Leptophos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Lindane","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Linuron","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Malathion","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","MCPA","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","MCPB","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Mecoprop","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Metalaxyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Methacrifos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Methidathion","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Methiocarb","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Methoxychlor","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Metolachlor","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Metribuzin","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Mevinphos","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Molinate","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Myclobutanil","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Naled","<0.000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Nitrofen","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Nitrothal-isopropyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Norflurazon","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Oryzalin (Trace)","<0.00400","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Oryzalin (Ultratrace)","<0.00006","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Oxadiazon","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Oxamyl","<0.001","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Oxidation Reduction Potential","189.800","mV"
"M35/5119","20188035","21-Jan 2019 14:30pm","Oxychlordane","<0.0000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Oxyfluorfen","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Paclobutrazol","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Parathion-ethyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Parathion-methyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Penconazole","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Pendimethalin","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Pentachlorophenol","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Permethrin","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","pH (Field)","6.73",""
"M35/5119","20188035","21-Jan 2019 14:30pm","Phorate","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Phosmet","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Phosphamidon","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Picloram","<0.000060","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Pirimicarb","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Pirimiphos-methyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Primisulfuron-methyl","<0.003","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Prochloraz","<0.000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Procymidone","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Prometryn","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Propachlor","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Propanil","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Propazine","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Propetamphos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Propham","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Propiconazole","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Prothiofos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Pyrazophos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Pyrifenox","<0.000015","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Pyrimethanil","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Pyriproxyfen","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Quintozene","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Quizalofop","<0.000040","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Quizalofop-ethyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Simazine","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Simetryn","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Sulfentrazone","<0.000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Sulfotep","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","TCMTB","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Tebuconazole","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Tebufenpyrad","<0.0000050","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Terbacil","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Terbufos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Terbumeton","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Terbuthylazine","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Terbuthylazine-desethyl","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Terbutryn","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Tetrachlorvinphos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Thiabendazole (Trace)","<0.00110","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Thiabendazole (Ultratrace)","<0.00005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Thiobencarb","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Thiometon","<0.000020","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Tolylfluanid","<0.000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Total Chlordane","<0.0000020",""
"M35/5119","20188035","21-Jan 2019 14:30pm","trans-Chlordane","<0.0000005","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Triadimefon","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Triazophos","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Triclopyr","<0.000060","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Trifluralin","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Vinclozolin","<0.000010","mg/L"
"M35/5119","20188035","21-Jan 2019 14:30pm","Water Temperature (Field)","12.9","C"
"M35/5119","20185715","18-Oct 2018 10:13am","Alkalinity, Total","56.0","g/m3 as CaCO3"
"M35/5119","20185715","18-Oct 2018 10:13am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Bicarbonate","68.000","mg/L  at 25°C"
"M35/5119","20185715","18-Oct 2018 10:13am","Boron, Dissolved","0.025","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Bromide","0.022","g/m3"
"M35/5119","20185715","18-Oct 2018 10:13am","Calcium, Dissolved","23.000","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Chloride","7.700","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Conductivity","17.0","mS/m"
"M35/5119","20185715","18-Oct 2018 10:13am","Conductivity (Field)","16.58","mS/m"
"M35/5119","20185715","18-Oct 2018 10:13am","Difference in Ion Balance","0.710","%"
"M35/5119","20185715","18-Oct 2018 10:13am","Dissolved Oxygen","9.940","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Dissolved Oxygen Saturation","93.400","%"
"M35/5119","20185715","18-Oct 2018 10:13am","Dissolved Reactive Phosphorus","0.0021","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","E. coli","<1","MPN/100mL"
"M35/5119","20185715","18-Oct 2018 10:13am","Hardness, Total","66.000","g/m3 as CaCO3"
"M35/5119","20185715","18-Oct 2018 10:13am","Iron, Dissolved","<0.020","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Magnesium, Dissolved","2.300","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Manganese, Dissolved","0.0006","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Nitrate Nitrogen","3.200","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Oxidation Reduction Potential","259.400","mV"
"M35/5119","20185715","18-Oct 2018 10:13am","pH","7.2",""
"M35/5119","20185715","18-Oct 2018 10:13am","pH (Field)","6.30",""
"M35/5119","20185715","18-Oct 2018 10:13am","Potassium, Dissolved","1.050","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Silica, Reactive","11.600","mg/L  as SiO2"
"M35/5119","20185715","18-Oct 2018 10:13am","Sodium, Dissolved","7.800","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Sulphate","7.400","mg/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Sum of anions","1.720","meq/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Sum of cations","1.690","meq/L"
"M35/5119","20185715","18-Oct 2018 10:13am","Total Coliforms","<1.00","number/100mL"
"M35/5119","20185715","18-Oct 2018 10:13am","Water Temperature (Field)","12.8","C"
"M35/5119","20182958","26-Apr 2018 11:10am","Alkalinity, Total","55.0","g/m3 as CaCO3"
"M35/5119","20182958","26-Apr 2018 11:10am","Bicarbonate","67.000","mg/L  at 25°C"
"M35/5119","20182958","26-Apr 2018 11:10am","Calcium, Dissolved","21.000","mg/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Chloride","8.200","mg/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Conductivity","17.4","mS/m"
"M35/5119","20182958","26-Apr 2018 11:10am","Conductivity (Field)","17.25","mS/m"
"M35/5119","20182958","26-Apr 2018 11:10am","Difference in Ion Balance","2.700","%"
"M35/5119","20182958","26-Apr 2018 11:10am","Dissolved Oxygen","9.230","mg/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Dissolved Oxygen Saturation","87.200","%"
"M35/5119","20182958","26-Apr 2018 11:10am","E. coli","<1","MPN/100mL"
"M35/5119","20182958","26-Apr 2018 11:10am","Hardness, Total","63.000","g/m3 as CaCO3"
"M35/5119","20182958","26-Apr 2018 11:10am","Magnesium, Dissolved","2.400","mg/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Nitrate Nitrogen","3.200","mg/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Oxidation Reduction Potential","190.800","mV"
"M35/5119","20182958","26-Apr 2018 11:10am","pH","7.0",""
"M35/5119","20182958","26-Apr 2018 11:10am","pH (Field)","6.74",""
"M35/5119","20182958","26-Apr 2018 11:10am","Potassium, Dissolved","1.050","mg/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Silica, Reactive","12.600","mg/L  as SiO2"
"M35/5119","20182958","26-Apr 2018 11:10am","Sodium, Dissolved","7.900","mg/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Sulphate","7.700","mg/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Sum of anions","1.720","meq/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Sum of cations","1.630","meq/L"
"M35/5119","20182958","26-Apr 2018 11:10am","Total Coliforms","<1.00","number/100mL"
"M35/5119","20182958","26-Apr 2018 11:10am","Water Temperature (Field)","12.9","C"
"M35/5119","20180500","25-Jan 2018 10:23am","Alkalinity, Total","51.0","g/m3 as CaCO3"
"M35/5119","20180500","25-Jan 2018 10:23am","Bicarbonate","62.000","mg/L  at 25°C"
"M35/5119","20180500","25-Jan 2018 10:23am","Calcium, Dissolved","21.000","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Chloride","7.200","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Conductivity","16.2","mS/m"
"M35/5119","20180500","25-Jan 2018 10:23am","Conductivity (Field)","16.05","mS/m"
"M35/5119","20180500","25-Jan 2018 10:23am","Difference in Ion Balance","0.450","%"
"M35/5119","20180500","25-Jan 2018 10:23am","Dissolved Oxygen","12.220","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Dissolved Oxygen Saturation","116.100","%"
"M35/5119","20180500","25-Jan 2018 10:23am","E. coli","<1","MPN/100mL"
"M35/5119","20180500","25-Jan 2018 10:23am","Hardness, Total","60.000","g/m3 as CaCO3"
"M35/5119","20180500","25-Jan 2018 10:23am","Magnesium, Dissolved","2.200","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Nitrate Nitrogen","2.800","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Nitrate-N Nitrite-N","2.800","g/m3"
"M35/5119","20180500","25-Jan 2018 10:23am","Nitrite Nitrogen","<0.002","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Oxidation Reduction Potential","203.800","mV"
"M35/5119","20180500","25-Jan 2018 10:23am","pH","7.1",""
"M35/5119","20180500","25-Jan 2018 10:23am","pH (Field)","6.56",""
"M35/5119","20180500","25-Jan 2018 10:23am","Potassium, Dissolved","1.000","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Silica, Reactive","12.100","mg/L  as SiO2"
"M35/5119","20180500","25-Jan 2018 10:23am","Sodium, Dissolved","7.300","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Sulphate","6.900","mg/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Sum of anions","1.560","meq/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Sum of cations","1.550","meq/L"
"M35/5119","20180500","25-Jan 2018 10:23am","Total Coliforms","1.00","number/100mL"
"M35/5119","20180500","25-Jan 2018 10:23am","Water Temperature (Field)","12.9","C"
"M35/5119","183880805","06-Sep 2017 11:30am","Alkalinity, Total","57.0","g/m3 as CaCO3"
"M35/5119","183880805","06-Sep 2017 11:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Bicarbonate","69.000","mg/L  at 25°C"
"M35/5119","183880805","06-Sep 2017 11:30am","Boron, Dissolved","0.022","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Bromide","0.060","g/m3"
"M35/5119","183880805","06-Sep 2017 11:30am","Calcium, Dissolved","29.000","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Chloride","15.300","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Conductivity","23.4","mS/m"
"M35/5119","183880805","06-Sep 2017 11:30am","Conductivity (Field)","22.98","mS/m"
"M35/5119","183880805","06-Sep 2017 11:30am","Deuterium","-57.540",""
"M35/5119","183880805","06-Sep 2017 11:30am","Difference in Ion Balance","1.350","%"
"M35/5119","183880805","06-Sep 2017 11:30am","Dissolved Oxygen","9.580","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Dissolved Oxygen Saturation","93.000","%"
"M35/5119","183880805","06-Sep 2017 11:30am","Dissolved Reactive Phosphorus","0.0014","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","E. coli","<1","MPN/100mL"
"M35/5119","183880805","06-Sep 2017 11:30am","Hardness, Total","86.000","g/m3 as CaCO3"
"M35/5119","183880805","06-Sep 2017 11:30am","Iron, Dissolved","<0.020","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Magnesium, Dissolved","3.200","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Manganese, Dissolved","0.0011","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Nitrate Nitrogen","6.500","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Oxidation Reduction Potential","133.100","mV"
"M35/5119","183880805","06-Sep 2017 11:30am","Oxygen 18","-8.460",""
"M35/5119","183880805","06-Sep 2017 11:30am","pH","7.1",""
"M35/5119","183880805","06-Sep 2017 11:30am","pH (Field)","6.73",""
"M35/5119","183880805","06-Sep 2017 11:30am","Potassium, Dissolved","1.210","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Silica, Reactive","12.400","mg/L  as SiO2"
"M35/5119","183880805","06-Sep 2017 11:30am","Sodium, Dissolved","9.900","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Sulphate","10.000","mg/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Sum of anions","2.200","meq/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Sum of cations","2.200","meq/L"
"M35/5119","183880805","06-Sep 2017 11:30am","Total Coliforms","<1.00","number/100mL"
"M35/5119","183880805","06-Sep 2017 11:30am","Water Temperature (Field)","13.0","C"
"M35/5119","181355204","24-Jul 2017 12:40pm","Alkalinity, Total","59.0","g/m3 as CaCO3"
"M35/5119","181355204","24-Jul 2017 12:40pm","Bicarbonate","72.000","mg/L  at 25°C"
"M35/5119","181355204","24-Jul 2017 12:40pm","Calcium, Dissolved","28.000","mg/L"
"M35/5119","181355204","24-Jul 2017 12:40pm","Chloride","11.300","mg/L"
